laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,IPS_Panel,Retina_Display,Touchscreen,Resolution_X,Resolution_Y,Total_Pixels,High_Resolution,Product_Series,Cpu_Brand,Cpu_Series,Clock_Speed,Gpu_Manufacturer,Gpu_Series,Memory_Type,Memory_Size(GB)
1153,Dell,Notebook,15.6,8,Windows 10,2.5,784.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i5,2.5,AMD,Radeon,HDD,1024
1154,MSI,Gaming,17.3,16,Windows 10,3.78,2399.0,0,0,0,1920,1080,2073600,0,GT72S,Intel,Core i7,2.7,Nvidia,GeForce,SSD + HDD,1280
1155,HP,Ultrabook,15.6,8,Windows 7,1.88,2171.72,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1156,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,2440.0,1,0,1,2560,1440,3686400,1,ThinkPad,Intel,Core i7,2.6,Intel,HD,SSD,512
1157,MSI,Gaming,15.6,8,Windows 10,2.4,1142.8,0,0,0,1920,1080,2073600,0,GP62M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1160,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,0,0,1,1920,1080,2073600,0,Spectre,Intel,Core i5,2.4,Intel,HD,SSD,256
1161,HP,Workstation,15.6,8,Windows 7,2.59,2229.0,1,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.6,Nvidia,Quadro,SSD,256
1162,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1799.0,0,0,1,2560,1440,3686400,1,Spectre,Intel,Core i7,2.6,Intel,HD,SSD,256
1163,HP,Workstation,15.6,8,Windows 7,2.0,1899.0,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.6,Nvidia,Quadro,SSD,256
1164,HP,Ultrabook,12.5,8,Windows 7,1.26,2296.95,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i7,2.50,Intel,HD,SSD,256
1165,Dell,Notebook,15.6,8,Windows 10,2.18,1009.9,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
1166,HP,Notebook,15.6,8,Windows 7,1.88,1579.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
1167,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,2339.0,1,0,1,2560,1440,3686400,1,ThinkPad,Intel,Core i7,2.5,Intel,HD,SSD,256
1168,Lenovo,Notebook,15.6,4,No OS,1.9,339.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i3,2.0,Intel,HD,HDD,1024
1169,HP,Notebook,15.6,4,Windows 10,1.86,297.0,0,0,0,1366,768,1049088,0,15-BA015wm,AMD,E-Series,1.8,AMD,Radeon,HDD,500
1170,Lenovo,Notebook,15.6,8,No OS,2.32,599.0,0,0,0,1920,1080,2073600,0,B51-80,Intel,Core i5,2.3,AMD,Radeon,HDD,1024
1171,Dell,Gaming,15.6,8,Windows 10,2.62,1199.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,HDD,1024
1172,Dell,Notebook,15.6,8,Windows 10,2.04,2250.68,1,0,1,3840,2160,8294400,1,XPS,Intel,Core i5,2.3,Nvidia,GeForce,SSD,256
1173,HP,Notebook,15.6,4,Windows 10,1.91,478.89,0,0,0,1920,1080,2073600,0,15-bw002nv,AMD,A6-Series,2.5,AMD,Radeon,SSD,256
1174,MSI,Gaming,17.3,16,Windows 10,2.7,1492.8,0,0,0,1920,1080,2073600,0,GP72M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1175,Lenovo,Ultrabook,14.0,12,Windows 7,1.4,2299.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.6,Intel,HD,SSD,512
1176,Lenovo,Notebook,15.6,8,Windows 10,2.5,788.49,0,0,0,1920,1080,2073600,0,B51-80,Intel,Core i5,2.3,AMD,Radeon,Hybrid,1024
1177,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,2041.0,0,0,1,2560,1440,3686400,1,Spectre,Intel,Core i7,2.6,Intel,HD,SSD,512
1178,Lenovo,Ultrabook,14.0,8,Windows 7,1.7,1499.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.6,Intel,HD,SSD,256
1179,MSI,Gaming,14.0,16,Windows 10,1.7,1769.0,0,0,0,1920,1080,2073600,0,GS40,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1180,HP,Gaming,15.6,8,Windows 10,2.62,899.0,1,0,0,1920,1080,2073600,0,Pavilion,Intel,Core i7,2.8,Nvidia,GeForce,HDD,1024
1181,Lenovo,Notebook,15.6,8,Windows 10,2.2,459.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Core i3,2.0,Intel,HD,HDD,1024
1182,HP,Notebook,15.6,4,No OS,2.1,476.99,0,0,0,1366,768,1049088,0,250 G4,Intel,Core i5,2.3,Intel,HD,HDD,500
1183,Dell,Gaming,15.6,8,Windows 10,2.62,1498.0,0,0,0,3840,2160,8294400,1,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1184,Lenovo,Notebook,15.6,8,Windows 10,1.95,1390.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,256
1185,Lenovo,Notebook,15.6,4,Windows 10,2.2,468.0,0,0,0,1920,1080,2073600,0,320-15ISK,Intel,Core i3,2,Nvidia,GeForce,HDD,1024
1186,HP,Notebook,14.0,2,Windows 10,1.44,249.0,0,0,0,1366,768,1049088,0,Stream,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
1187,MSI,Gaming,15.6,8,Windows 10,2.2,839.0,1,0,0,1920,1080,2073600,0,PL60,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
1188,HP,Notebook,15.6,8,Windows 10,1.96,679.0,0,0,0,1920,1080,2073600,0,250 G5,Intel,Core i7,2.5,Intel,HD,SSD,256
1189,HP,Notebook,15.6,16,Windows 10,2.1,1159.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,1.8,Intel,UHD,SSD,512
1190,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0,0,0,1366,768,1049088,0,X553SA-XX021T,Intel,Celeron,1.6,Intel,HD,HDD,500
1191,Lenovo,Notebook,15.6,4,No OS,2.1,398.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i5,2.3,Intel,HD,HDD,500
1192,Lenovo,Notebook,15.6,8,No OS,2.2,709.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,HDD,1024
1193,Asus,Notebook,14.0,4,Windows 10,2.0,769.0,0,0,0,1920,1080,2073600,0,UX410UA-GV097T,Intel,Core i3,2.4,Intel,HD,SSD,256
1194,Lenovo,Notebook,15.6,4,Windows 7,2.32,825.0,0,0,0,1920,1080,2073600,0,B51-80,Intel,Core i7,2.5,Intel,HD,Hybrid,1024
1195,Lenovo,Gaming,15.6,16,Windows 10,3.31,1305.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,SSD,512
1196,MSI,Gaming,15.6,16,Windows 10,1.91,2153.37,0,0,0,1920,1080,2073600,0,GS60,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1197,HP,Notebook,15.6,4,Windows 10,2.07,650.0,0,0,0,1366,768,1049088,0,ProBook,Intel,Core i3,2.3,Intel,HD,HDD,500
1198,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1637.0,1,0,1,2560,1440,3686400,1,ThinkPad,Intel,Core i5,2.3,Intel,HD,SSD,256
1199,Lenovo,Ultrabook,15.6,6,Windows 10,1.54,831.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
1200,Dell,Notebook,15.6,8,Linux,1.98,895.01,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
1201,Acer,Notebook,15.6,4,Windows 10,2.1,333.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Celeron,2,Intel,HD,HDD,500
1202,HP,Notebook,15.6,6,Windows 10,2.18,799.0,1,0,0,1920,1080,2073600,0,Pavilion,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1203,Asus,Gaming,15.6,8,Windows 10,2.591,909.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1204,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,1179.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,Intel,HD,SSD,512
1205,Acer,Notebook,15.6,4,Windows 10,2.23,691.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
1206,Dell,Ultrabook,13.3,8,Linux,1.23,1099.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i5,2.4,Intel,HD,SSD,256
1207,Acer,Gaming,17.3,16,Windows 10,4.2,2599.0,1,0,0,1920,1080,2073600,0,Predator,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1208,Lenovo,Gaming,15.6,8,Windows 10,2.4,819.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
1209,Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,659.0,1,0,1,2400,1600,3840000,1,Chromebook,Samsung,Cortex,2.0,ARM,Mali,Flash Storage,32
1210,HP,Notebook,15.6,4,Windows 10,1.86,485.0,0,0,0,1366,768,1049088,0,250 G6,Intel,Core i5,2.5,Intel,HD,HDD,500
1211,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1163.0,1,1,0,2304,1440,3317760,1,MacBook,Intel,Core M,1.1,Intel,HD,Flash Storage,256
1212,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,1199.0,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Intel,HD,SSD,256
1213,HP,Notebook,15.6,12,Windows 10,2.21,1327.0,1,0,0,1920,1080,2073600,0,Pavilion,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1214,Lenovo,Notebook,15.6,4,No OS,1.9,368.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Core i3,2,AMD,Radeon,HDD,1024
1215,Asus,Gaming,17.3,16,Windows 10,4.3,2150.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1536
1216,Acer,Notebook,15.6,4,Linux,2.1,272.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Celeron,2,Intel,HD,HDD,1024
1217,MSI,Gaming,17.3,16,Windows 10,2.43,2048.9,0,0,0,1920,1080,2073600,0,GS73VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1218,Dell,Notebook,15.6,4,Windows 10,2.3,499.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2.0,AMD,Radeon,SSD,128
1219,Lenovo,Notebook,15.6,8,No OS,2.2,629.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Core i7,2.5,Nvidia,GeForce,HDD,500
1220,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,1285.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,1.8,Intel,UHD,SSD,512
1221,Dell,Ultrabook,13.3,16,Windows 10,1.2,2680.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,2.7,Intel,HD,SSD,512
1222,Asus,Gaming,15.6,8,Windows 10,2.2,1169.0,0,0,0,1920,1080,2073600,0,FX502VM-DM105T,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1223,Dell,Notebook,15.6,8,Windows 10,2.36,889.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,AMD,Radeon,SSD,256
1224,HP,Notebook,15.6,8,Windows 10,1.91,579.0,0,0,0,1366,768,1049088,0,15-bs025nv,Intel,Core i5,2.5,Intel,HD,SSD,256
1225,Lenovo,Notebook,15.6,4,Windows 10,2.2,299.0,0,0,0,1366,768,1049088,0,IdeaPad,AMD,E-Series,2.2,AMD,Radeon,HDD,500
1226,Acer,Notebook,17.3,8,Windows 10,3.3,629.0,0,0,0,1600,900,1440000,0,Aspire,Intel,Core i3,2.0,Nvidia,GeForce,HDD,1024
1227,Asus,Gaming,15.6,16,Windows 10,2.2,2449.0,0,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1228,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1279.0,1,1,0,2304,1440,3317760,1,MacBook,Intel,Core M,1.2,Intel,HD,Flash Storage,512
1229,Asus,Notebook,15.6,16,Windows 10,2.2,1749.0,0,0,0,1920,1080,2073600,0,FX502VM-AS73,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1230,MSI,Gaming,17.3,16,Windows 10,2.43,1948.99,1,0,0,1920,1080,2073600,0,GS73VR,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1231,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,999.0,1,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Intel,HD,SSD,256
1232,Asus,Gaming,17.3,16,Windows 10,2.9,1949.0,0,0,0,1920,1080,2073600,0,ROG,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1233,Acer,Netbook,11.6,2,Chrome OS,1.3,174.0,0,0,0,1366,768,1049088,0,C740-C9QX,Intel,Celeron,1.5,Intel,HD,SSD,32
1234,Acer,Notebook,17.3,4,Windows 10,3.3,598.0,0,0,0,1600,900,1440000,0,E5,Intel,Core i3,2,Nvidia,GeForce,HDD,1024
1235,Lenovo,Notebook,17.3,8,No OS,2.8,539.0,0,0,0,1600,900,1440000,0,IdeaPad,Intel,Core i5,2.5,Intel,HD,HDD,1024
1236,Lenovo,Gaming,15.6,8,Windows 10,2.6,1272.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1237,Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,1149.0,1,0,1,1920,1080,2073600,0,SP714-51,Intel,Core i7,1.3,Intel,HD,SSD,256
1238,Lenovo,Notebook,15.6,8,Windows 10,2.3,1529.0,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.6,Intel,HD,SSD,256
1239,MSI,Gaming,15.6,8,Windows 10,2.2,1476.11,0,0,0,1920,1080,2073600,0,GP62MVR,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1240,HP,Notebook,15.6,6,Windows 10,2.1,529.0,0,0,0,1920,1080,2073600,0,15-bw009nv,AMD,A12-Series,2.7,AMD,Radeon,HDD,1024
1241,Dell,Ultrabook,12.5,8,Windows 7,1.26,1713.37,0,0,1,1920,1080,2073600,0,Latitude,Intel,Core i5,2.4,Intel,HD,SSD,256
1242,Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,509.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,500
1243,Asus,Notebook,15.6,4,Windows 10,2.65,309.0,0,0,0,1366,768,1049088,0,X540SA-RBPDN09,Intel,Pentium,1.6,Intel,HD,HDD,1024
1244,Dell,Ultrabook,13.3,8,Windows 10,1.29,1477.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i7,2.7,Intel,HD,SSD,256
1245,Dell,Notebook,15.6,4,Linux,2.18,521.86,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.5,Intel,HD,HDD,1024
1246,Lenovo,Gaming,15.6,16,Windows 10,2.6,1029.0,1,0,1,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1247,MSI,Gaming,15.6,8,Windows 10,2.2,1149.0,0,0,0,1920,1080,2073600,0,GL62M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
1248,Lenovo,Netbook,12.5,16,Windows 10,1.3,1650.0,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.50,Intel,HD,SSD,512
1249,Razer,Gaming,14.0,16,Windows 10,1.95,3499.0,0,0,0,1920,1080,2073600,0,Blade,Intel,Core i7,2.8,Nvidia,GeForce,SSD,1024
1250,Dell,Notebook,15.6,8,Windows 10,2.3,469.01,0,0,1,1366,768,1049088,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,1024
1251,MSI,Gaming,17.3,16,Windows 10,2.7,1598.0,0,0,0,1920,1080,2073600,0,GE72VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1252,Apple,Ultrabook,11.6,4,Mac OS X,1.08,959.0,0,0,0,1366,768,1049088,0,MacBook,Intel,Core i5,1.6,Intel,HD,Flash Storage,256
1253,HP,Notebook,15.6,4,Windows 10,2.1,478.0,0,0,0,1920,1080,2073600,0,15-bs023nv,Intel,Core i3,2,Intel,HD,HDD,1024
1254,HP,Ultrabook,14.0,8,Windows 7,1.54,2198.19,0,0,0,2560,1440,3686400,1,EliteBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1255,Dell,Notebook,15.6,4,Windows 7,2.24,737.0,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i5,2.3,Intel,HD,HDD,500
1256,MSI,Gaming,15.6,8,Windows 10,2.3,1169.0,0,0,0,1920,1080,2073600,0,GL62,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1257,Lenovo,Notebook,13.3,16,Windows 10,1.4,1499.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.7,Intel,HD,SSD,512
1258,Lenovo,Notebook,15.6,6,Windows 10,2.2,597.57,0,0,0,1920,1080,2073600,0,IdeaPad,AMD,A12-Series,3.6,AMD,Radeon,SSD,256
1259,Asus,Ultrabook,13.3,8,Windows 10,1.45,1280.0,0,0,0,1920,1080,2073600,0,ZenBook,Intel,Core i7,2.5,Intel,HD,SSD,256
1260,Acer,Notebook,15.6,4,Linux,2.4,361.8,0,0,0,1366,768,1049088,0,Aspire,Intel,Core i3,2.0,Intel,HD,HDD,500
1261,Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,1799.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,Nvidia,GeForce,SSD,512
1262,HP,Notebook,14.0,4,Windows 7,1.54,1099.99,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
1263,Asus,Gaming,15.6,16,Windows 10,2.5,1600.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
1264,Dell,Notebook,14.0,4,Windows 10,1.6,875.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.5,Intel,HD,HDD,500
1265,Asus,Gaming,15.6,16,Windows 10,2.34,2325.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
1266,Lenovo,Notebook,15.6,8,No OS,2.3,573.0,1,0,0,1920,1080,2073600,0,V510-15IKB,Intel,Core i5,2.5,Intel,HD,SSD,256
1267,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1813.0,0,0,1,3200,1800,5760000,1,XPS,Intel,Core i5,1.2,Intel,HD,SSD,256
1268,Dell,Notebook,15.6,4,Linux,2.2,324.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Pentium,1.6,Intel,HD,HDD,500
1269,HP,Notebook,15.6,4,Windows 10,1.86,399.0,0,0,0,1366,768,1049088,0,255 G6,AMD,A6-Series,2.5,AMD,Radeon,HDD,500
1270,Lenovo,Notebook,15.6,6,Windows 10,2.4,569.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i3,2.3,Nvidia,GeForce,SSD,128
1271,Lenovo,Notebook,14.0,8,Windows 10,1.9,1072.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.3,Intel,HD,SSD,256
1272,Dell,Notebook,15.6,4,Windows 10,2.2,443.99,0,0,0,1366,768,1049088,0,Inspiron,Intel,Pentium,1.6,Intel,HD,HDD,500
1273,Asus,Notebook,15.6,4,Windows 10,2.0,339.0,0,0,0,1366,768,1049088,0,X541NA-GO020T,Intel,Celeron,1.1,Intel,HD,HDD,1024
1274,Asus,Gaming,17.3,16,Windows 10,4.0,1900.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1275,Dell,Notebook,15.6,4,Windows 10,2.29,490.0,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2,Intel,HD,HDD,500
1276,Lenovo,Notebook,15.6,8,Windows 7,2.32,895.0,0,0,0,1920,1080,2073600,0,B51-80,Intel,Core i7,2.5,AMD,Radeon,Hybrid,1024
1277,MSI,Gaming,15.6,8,Windows 10,2.4,1229.0,0,0,0,1920,1080,2073600,0,GE62,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
1278,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,833.01,0,0,1,1920,1080,2073600,0,Yoga,Intel,Core i5,2.3,Intel,HD,SSD,128
1279,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1,0,0,1920,1080,2073600,0,ZenBook,Intel,Core M,0.9,Intel,HD,SSD,512
1280,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,1024
1281,Acer,Notebook,15.6,4,Linux,2.4,289.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Celeron,1.6,Intel,HD,HDD,500
1282,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Celeron,1.6,Intel,HD,HDD,500
1283,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1284,HP,Notebook,15.6,6,Windows 10,2.04,549.99,0,0,0,1920,1080,2073600,0,Pavilion,AMD,A9-Series,2.9,AMD,Radeon,Hybrid,1024
1285,Dell,Notebook,15.6,8,Linux,2.3,805.99,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
1286,HP,Netbook,11.6,2,Windows 10,1.17,209.0,0,0,0,1366,768,1049088,0,Stream,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
1287,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,0,0,0,1366,768,1049088,0,X556UJ-XO044T,Intel,Core i7,2.5,Nvidia,GeForce,HDD,500
1288,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,2.5,Intel,HD,SSD,128
1289,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,1,0,1,3200,1800,5760000,1,Yoga,Intel,Core i7,2.5,Intel,HD,SSD,512
1290,Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Celeron,1.6,Intel,HD,Flash Storage,64
1291,HP,Notebook,15.6,6,Windows 10,2.19,764.0,0,0,0,1366,768,1049088,0,15-AC110nv,Intel,Core i7,2.5,AMD,Radeon,HDD,1024
1292,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0,0,0,1366,768,1049088,0,X553SA-XX031T,Intel,Celeron,1.6,Intel,HD,HDD,500
1293,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1,0,0,1920,1080,2073600,0,ZenBook,Intel,Core M,0.9,Intel,HD,SSD,512
1294,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,1024
1295,Acer,Notebook,15.6,4,Linux,2.4,289.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Celeron,1.6,Intel,HD,HDD,500
1296,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Celeron,1.6,Intel,HD,HDD,500
1297,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1298,HP,Notebook,15.6,6,Windows 10,2.04,549.99,0,0,0,1920,1080,2073600,0,Pavilion,AMD,A9-Series,2.9,AMD,Radeon,Hybrid,1024
1299,Dell,Notebook,15.6,8,Linux,2.3,805.99,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
1300,HP,Netbook,11.6,2,Windows 10,1.17,209.0,0,0,0,1366,768,1049088,0,Stream,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
1301,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,0,0,0,1366,768,1049088,0,X556UJ-XO044T,Intel,Core i7,2.5,Nvidia,GeForce,HDD,500
1302,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,2.5,Intel,HD,SSD,128
1303,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,1,0,1,3200,1800,5760000,1,Yoga,Intel,Core i7,2.5,Intel,HD,SSD,512
1304,Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Celeron,1.6,Intel,HD,Flash Storage,64
1305,HP,Notebook,15.6,6,Windows 10,2.19,764.0,0,0,0,1366,768,1049088,0,15-AC110nv,Intel,Core i7,2.5,AMD,Radeon,HDD,1024
1306,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,0,0,0,1366,768,1049088,0,X553SA-XX031T,Intel,Celeron,1.6,Intel,HD,HDD,500
1307,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1,0,0,1920,1080,2073600,0,ZenBook,Intel,Core M,0.9,Intel,HD,SSD,512
1308,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,1024
1309,Acer,Notebook,15.6,4,Linux,2.4,289.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Celeron,1.6,Intel,HD,HDD,500
1310,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Celeron,1.6,Intel,HD,HDD,500
1311,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,HDD,1024
1312,HP,Notebook,15.6,6,Windows 10,2.04,549.99,0,0,0,1920,1080,2073600,0,Pavilion,AMD,A9-Series,2.9,AMD,Radeon,Hybrid,1024
1313,Dell,Notebook,15.6,8,Linux,2.3,805.99,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
1314,HP,Netbook,11.6,2,Windows 10,1.17,209.0,0,0,0,1366,768,1049088,0,Stream,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
