Brand,Processor,RAM(GB),GPU,Screen_Size(inch),Battery_Life(hours),Weight(kg),Operating_System,Storage_Size(GB),Storage_Type,ResolutionX,ResolutionY,Price(€)
Acer,AMD Ryzen 5,64,AMD Radeon RX 6600,16.0,6.8,2.98,FreeDOS,256,SSD,1920,1080,2471.02
MSI,Intel i9,64,Nvidia RTX 2060,17.3,6.1,2.73,Linux,1024,HDD,1366,768,3618.42
Apple,AMD Ryzen 9,4,Integrated,14.0,10.8,1.69,FreeDOS,256,SSD,1366,768,1280.67
Apple,Intel i5,4,Nvidia RTX 2060,13.3,10.2,2.95,FreeDOS,1024,SSD,1366,768,1145.08
Microsoft,AMD Ryzen 9,16,Integrated,16.0,11.3,1.27,FreeDOS,512,SSD,1366,768,1269.95
MSI,AMD Ryzen 7,4,Nvidia RTX 3080,13.3,6.1,1.21,FreeDOS,512,SSD,3840,2160,2299.46
Microsoft,AMD Ryzen 3,16,Nvidia RTX 3080,16.0,6.3,1.66,Linux,1024,HDD,1920,1080,893.93
Microsoft,Intel i3,4,Nvidia RTX 3080,16.0,10.9,3.47,Linux,256,SSD,3840,2160,1273.2
Apple,Intel i9,8,Integrated,17.3,6.7,1.32,Linux,2048,SSD,1920,1080,1585.26
MSI,AMD Ryzen 5,4,Nvidia RTX 2060,17.3,11.5,2.78,Windows,256,SSD,3840,2160,1834.48
Lenovo,AMD Ryzen 5,4,Nvidia GTX 1650,17.3,11.7,2.8,Linux,1024,HDD,2560,1440,847.93
Dell,Intel i7,16,Nvidia RTX 2060,14.0,5.4,1.99,Linux,512,SSD,1366,768,1157.21
Apple,Intel i9,32,Nvidia RTX 2060,17.3,9.4,3.4,Linux,1024,HDD,1920,1080,3454.5
Razer,AMD Ryzen 5,4,AMD Radeon RX 6600,15.6,8.2,2.89,Linux,1024,HDD,1366,768,983.54
Razer,Intel i5,64,AMD Radeon RX 6800,15.6,6.6,2.03,FreeDOS,256,SSD,2560,1440,4144.81
Lenovo,Intel i3,64,Nvidia RTX 3080,14.0,7.9,1.84,Linux,1024,SSD,1920,1080,1883.33
MSI,Intel i7,16,AMD Radeon RX 6800,13.3,11.8,2.58,Linux,512,SSD,1920,1080,1916.72
Razer,AMD Ryzen 9,64,Nvidia GTX 1650,16.0,8.4,2.0,Linux,1024,HDD,1366,768,3823.17
Razer,AMD Ryzen 7,8,Nvidia RTX 3060,14.0,9.4,2.82,Windows,1024,HDD,1366,768,1058.19
Dell,Intel i7,32,Nvidia RTX 2060,15.6,9.3,3.45,FreeDOS,256,SSD,1920,1080,1967.02
Dell,AMD Ryzen 5,16,Nvidia GTX 1650,16.0,10.2,1.97,macOS,1024,SSD,2560,1440,1478.01
Microsoft,Intel i5,4,AMD Radeon RX 6800,17.3,11.3,3.23,Windows,512,SSD,1920,1080,800.83
MSI,AMD Ryzen 5,64,Integrated,14.0,8.0,1.59,Windows,1024,SSD,1920,1080,1988.99
MSI,Intel i9,8,AMD Radeon RX 6800,17.3,11.1,2.04,macOS,256,SSD,1920,1080,2046.87
MSI,AMD Ryzen 5,16,Nvidia RTX 3080,14.0,5.7,2.21,FreeDOS,512,SSD,2560,1440,1911.38
Lenovo,Intel i3,32,Nvidia GTX 1650,14.0,10.7,2.28,Windows,256,SSD,3840,2160,2077.08
Apple,AMD Ryzen 5,4,Nvidia RTX 3080,13.3,5.3,1.2,macOS,256,SSD,2560,1440,1531.73
Microsoft,AMD Ryzen 5,16,Integrated,14.0,6.1,2.34,FreeDOS,512,SSD,1366,768,741.19
Razer,Intel i3,64,Nvidia RTX 3060,15.6,8.6,3.04,Windows,512,SSD,1366,768,2378.23
Apple,AMD Ryzen 5,16,Nvidia RTX 3080,15.6,9.9,2.3,Windows,512,SSD,2560,1440,2333.43
Asus,Intel i7,8,Nvidia GTX 1650,14.0,5.1,2.65,macOS,512,SSD,1920,1080,1240.79
Razer,Intel i9,64,Nvidia RTX 3080,14.0,6.4,1.41,FreeDOS,256,SSD,3840,2160,8386.66
Apple,AMD Ryzen 3,64,Nvidia RTX 3080,14.0,11.1,2.74,FreeDOS,1024,HDD,2560,1440,2797.77
Microsoft,Intel i3,8,AMD Radeon RX 6800,17.3,7.5,2.77,FreeDOS,512,SSD,1920,1080,799.36
Acer,Intel i5,4,AMD Radeon RX 6600,15.6,11.1,1.31,Windows,1024,SSD,2560,1440,1252.7
Lenovo,AMD Ryzen 3,16,AMD Radeon RX 6800,15.6,8.4,3.46,Windows,512,SSD,1366,768,815.04
HP,Intel i5,32,Nvidia RTX 3060,17.3,4.1,2.82,Linux,512,SSD,1366,768,1385.8
Razer,Intel i9,64,AMD Radeon RX 6600,13.3,11.8,2.25,macOS,2048,SSD,2560,1440,6186.09
Asus,AMD Ryzen 5,8,Nvidia GTX 1650,17.3,5.9,3.12,macOS,2048,SSD,1920,1080,1057.47
Acer,Intel i3,4,Integrated,16.0,4.5,1.64,macOS,1024,HDD,2560,1440,530.68
Apple,AMD Ryzen 3,4,Integrated,14.0,8.3,2.85,Linux,2048,SSD,1920,1080,732.87
Apple,Intel i9,64,Nvidia GTX 1650,14.0,5.2,3.06,macOS,256,SSD,1366,768,4601.66
Microsoft,Intel i3,32,Nvidia RTX 3080,17.3,9.6,3.21,Windows,1024,SSD,3840,2160,2218.65
Acer,AMD Ryzen 5,32,Nvidia RTX 3080,13.3,7.0,2.15,macOS,1024,SSD,1920,1080,1596.37
Apple,Intel i9,4,Integrated,16.0,10.6,1.39,macOS,512,SSD,1366,768,1315.15
Microsoft,Intel i3,4,AMD Radeon RX 6800,13.3,10.1,2.9,Linux,512,SSD,2560,1440,858.17
MSI,Intel i5,8,Nvidia GTX 1650,15.6,5.3,1.57,FreeDOS,1024,HDD,1366,768,974.8
Acer,Intel i7,4,Integrated,17.3,11.6,1.23,Linux,256,SSD,3840,2160,1368.27
Acer,Intel i9,64,AMD Radeon RX 6600,15.6,10.3,2.29,FreeDOS,2048,SSD,3840,2160,6495.63
Asus,AMD Ryzen 5,64,AMD Radeon RX 6600,13.3,7.3,1.53,macOS,1024,SSD,2560,1440,2598.38
Lenovo,AMD Ryzen 3,8,AMD Radeon RX 6800,15.6,11.0,2.58,Windows,1024,HDD,1920,1080,660.72
Lenovo,AMD Ryzen 3,32,AMD Radeon RX 6600,17.3,8.6,3.11,Windows,1024,SSD,3840,2160,2249.69
Asus,Intel i3,4,Integrated,14.0,11.8,2.84,macOS,512,SSD,3840,2160,821.01
Dell,AMD Ryzen 3,32,Nvidia RTX 3060,14.0,11.5,1.63,Windows,1024,HDD,1366,768,938.37
MSI,Intel i9,4,Nvidia RTX 3060,15.6,7.8,1.8,Linux,1024,SSD,3840,2160,3172.5
Samsung,AMD Ryzen 9,64,Integrated,14.0,8.6,3.14,macOS,2048,SSD,1920,1080,2481.09
Dell,AMD Ryzen 5,8,Nvidia GTX 1650,16.0,5.3,2.96,Windows,256,SSD,3840,2160,1658.95
Lenovo,Intel i3,4,Integrated,15.6,6.9,2.99,macOS,2048,SSD,2560,1440,743.93
Samsung,Intel i5,32,Integrated,16.0,11.2,2.97,FreeDOS,1024,SSD,3840,2160,1824.81
MSI,Intel i3,64,Nvidia RTX 3080,13.3,6.2,3.15,FreeDOS,1024,HDD,1366,768,1583.15
Razer,AMD Ryzen 9,32,Nvidia RTX 2060,17.3,8.0,1.77,FreeDOS,512,SSD,3840,2160,6238.75
MSI,Intel i5,64,AMD Radeon RX 6800,13.3,4.5,2.93,FreeDOS,1024,HDD,3840,2160,3812.77
Razer,AMD Ryzen 7,32,Nvidia GTX 1650,15.6,10.3,1.97,macOS,256,SSD,3840,2160,4512.8
HP,Intel i7,4,Integrated,17.3,7.6,2.61,Linux,1024,SSD,3840,2160,1344.39
Acer,Intel i3,32,Nvidia RTX 3080,14.0,9.1,1.83,macOS,2048,SSD,1366,768,1086.72
HP,AMD Ryzen 7,4,AMD Radeon RX 6600,13.3,8.6,1.82,Linux,1024,SSD,1366,768,825.63
Lenovo,AMD Ryzen 5,16,Nvidia RTX 2060,13.3,7.9,3.16,Linux,2048,SSD,3840,2160,1763.04
MSI,AMD Ryzen 9,32,AMD Radeon RX 6800,14.0,10.1,2.41,Windows,1024,SSD,3840,2160,5149.58
Samsung,Intel i5,16,Nvidia RTX 3080,13.3,7.0,1.53,macOS,256,SSD,1366,768,1027.98
Samsung,Intel i3,32,Nvidia RTX 3080,16.0,6.1,3.28,FreeDOS,512,SSD,1920,1080,1293.73
Microsoft,Intel i7,4,AMD Radeon RX 6800,16.0,11.6,2.15,Windows,1024,HDD,1920,1080,868.83
HP,Intel i5,8,AMD Radeon RX 6800,16.0,7.2,3.43,macOS,256,SSD,1920,1080,967.03
Apple,Intel i3,8,AMD Radeon RX 6800,16.0,9.3,1.78,macOS,1024,HDD,1366,768,944.09
MSI,AMD Ryzen 5,64,Nvidia RTX 3080,16.0,9.5,3.0,FreeDOS,1024,SSD,2560,1440,3937.39
MSI,AMD Ryzen 5,8,Nvidia RTX 3080,13.3,9.0,3.49,FreeDOS,512,SSD,1920,1080,1327.15
HP,AMD Ryzen 3,16,Nvidia RTX 3080,16.0,4.8,1.62,Linux,256,SSD,3840,2160,1795.41
MSI,Intel i3,64,Integrated,14.0,7.4,2.23,Linux,512,SSD,1920,1080,1706.53
Samsung,AMD Ryzen 5,64,Nvidia RTX 3080,16.0,5.1,3.08,Windows,1024,HDD,2560,1440,2624.38
Samsung,Intel i7,16,Integrated,13.3,7.4,1.59,FreeDOS,512,SSD,1366,768,842.1
Microsoft,Intel i9,8,AMD Radeon RX 6800,16.0,8.1,2.69,FreeDOS,2048,SSD,3840,2160,2780.36
Acer,Intel i5,32,AMD Radeon RX 6800,15.6,7.5,2.31,Linux,2048,SSD,2560,1440,1986.5
MSI,Intel i5,32,AMD Radeon RX 6600,16.0,6.0,1.36,macOS,256,SSD,1920,1080,2187.06
Asus,Intel i9,16,AMD Radeon RX 6800,17.3,9.2,2.25,Linux,512,SSD,1920,1080,2120.39
HP,AMD Ryzen 3,4,Nvidia RTX 3080,17.3,11.0,2.56,Linux,256,SSD,1920,1080,730.63
Samsung,Intel i9,64,Nvidia RTX 3080,14.0,7.8,1.69,Linux,1024,HDD,1920,1080,3040.73
Acer,Intel i9,8,AMD Radeon RX 6800,15.6,11.9,1.69,Windows,2048,SSD,1366,768,1397.75
Acer,AMD Ryzen 3,32,Integrated,15.6,4.7,2.9,FreeDOS,256,SSD,3840,2160,1407.34
MSI,AMD Ryzen 3,8,Nvidia RTX 3060,16.0,6.6,2.88,macOS,1024,HDD,3840,2160,1526.04
Razer,AMD Ryzen 3,4,Nvidia RTX 3060,14.0,9.9,1.43,Linux,2048,SSD,1366,768,723.16
Lenovo,Intel i5,64,AMD Radeon RX 6600,13.3,5.0,2.16,FreeDOS,256,SSD,3840,2160,3608.75
Razer,AMD Ryzen 7,4,Nvidia RTX 2060,17.3,6.5,1.39,FreeDOS,1024,SSD,1920,1080,1706.93
Asus,AMD Ryzen 3,16,Nvidia RTX 2060,16.0,4.4,2.99,Linux,512,SSD,1366,768,822.88
Asus,AMD Ryzen 5,32,Nvidia RTX 3060,13.3,5.4,3.2,macOS,2048,SSD,2560,1440,1776.63
Samsung,Intel i3,4,Nvidia GTX 1650,13.3,4.1,1.24,Windows,256,SSD,2560,1440,999.14
Acer,Intel i3,16,Nvidia GTX 1650,13.3,11.4,2.44,Linux,1024,HDD,1366,768,529.75
Acer,AMD Ryzen 3,16,Nvidia RTX 3080,15.6,5.9,2.88,FreeDOS,256,SSD,3840,2160,1820.17
Acer,AMD Ryzen 5,8,Integrated,17.3,5.6,2.84,Linux,256,SSD,1920,1080,698.41
Microsoft,AMD Ryzen 9,8,Nvidia RTX 2060,16.0,11.8,1.28,Linux,1024,SSD,3840,2160,2690.26
Samsung,Intel i9,4,AMD Radeon RX 6600,17.3,8.2,1.68,Linux,1024,HDD,2560,1440,1719.3
Acer,Intel i5,4,Integrated,15.6,11.6,1.74,macOS,1024,SSD,3840,2160,1026.14
Apple,Intel i5,16,Nvidia RTX 3060,17.3,8.0,1.63,Linux,256,SSD,1920,1080,1818.18
HP,AMD Ryzen 3,32,Nvidia RTX 3060,15.6,11.2,2.0,macOS,256,SSD,1366,768,1162.42
Razer,Intel i3,64,Nvidia RTX 3060,13.3,11.6,2.78,Windows,512,SSD,3840,2160,4237.68
Microsoft,Intel i7,32,Nvidia RTX 2060,14.0,4.4,2.17,macOS,256,SSD,3840,2160,2970.54
Dell,AMD Ryzen 7,8,AMD Radeon RX 6800,14.0,11.1,2.57,macOS,2048,SSD,1366,768,907.9
MSI,Intel i7,4,AMD Radeon RX 6800,17.3,10.2,3.12,Linux,1024,HDD,1920,1080,1345.77
MSI,AMD Ryzen 7,64,Nvidia GTX 1650,14.0,4.9,3.35,FreeDOS,1024,HDD,2560,1440,3787.27
Acer,AMD Ryzen 9,8,Nvidia RTX 3060,13.3,9.7,3.2,Linux,2048,SSD,2560,1440,2032.27
MSI,Intel i7,8,AMD Radeon RX 6800,14.0,4.1,3.44,FreeDOS,1024,SSD,3840,2160,2553.2
Microsoft,Intel i7,8,Integrated,15.6,9.9,2.73,macOS,1024,HDD,3840,2160,1300.22
Dell,AMD Ryzen 9,8,Nvidia RTX 3080,17.3,4.5,1.44,FreeDOS,1024,SSD,1920,1080,1573.34
Lenovo,Intel i5,8,AMD Radeon RX 6600,14.0,4.2,3.21,FreeDOS,512,SSD,3840,2160,1454.39
Lenovo,AMD Ryzen 7,4,Nvidia GTX 1650,16.0,8.9,1.45,Linux,256,SSD,2560,1440,1375.69
Acer,Intel i9,16,Nvidia GTX 1650,17.3,9.5,2.93,FreeDOS,512,SSD,2560,1440,2611.79
Samsung,Intel i3,8,AMD Radeon RX 6800,14.0,5.8,2.25,Windows,512,SSD,2560,1440,962.42
Apple,Intel i9,4,Nvidia RTX 2060,14.0,10.4,1.55,Windows,1024,HDD,1920,1080,1674.37
MSI,Intel i7,4,Nvidia RTX 3060,13.3,11.7,3.1,Linux,1024,SSD,3840,2160,2179.44
HP,AMD Ryzen 5,32,Integrated,15.6,7.6,1.86,Windows,2048,SSD,3840,2160,1874.48
Samsung,Intel i3,4,Nvidia GTX 1650,16.0,11.2,1.49,macOS,512,SSD,2560,1440,890.56
Microsoft,AMD Ryzen 5,4,Nvidia RTX 2060,15.6,6.8,3.27,macOS,2048,SSD,3840,2160,1387.31
Apple,Intel i3,8,Nvidia RTX 3060,15.6,6.1,1.81,Windows,512,SSD,2560,1440,1568.46
Dell,AMD Ryzen 5,32,AMD Radeon RX 6600,14.0,11.8,2.38,Windows,1024,HDD,2560,1440,1498.81
Acer,Intel i9,32,AMD Radeon RX 6800,17.3,4.5,2.67,FreeDOS,1024,HDD,2560,1440,2801.33
Dell,Intel i7,64,Nvidia GTX 1650,17.3,4.3,3.4,FreeDOS,1024,SSD,1920,1080,2905.55
HP,AMD Ryzen 7,16,Nvidia GTX 1650,13.3,5.3,2.48,Windows,1024,HDD,1920,1080,1133.96
Dell,Intel i5,64,Nvidia GTX 1650,16.0,7.6,2.55,FreeDOS,256,SSD,1366,768,1931.63
HP,Intel i5,64,Integrated,13.3,11.1,1.68,Windows,512,SSD,2560,1440,1830.85
Apple,Intel i3,4,AMD Radeon RX 6600,15.6,5.3,2.47,Linux,512,SSD,3840,2160,1775.4
Samsung,Intel i3,4,Nvidia RTX 3080,13.3,10.8,1.51,Windows,2048,SSD,3840,2160,1137.29
Dell,Intel i5,4,Nvidia GTX 1650,16.0,10.9,1.73,Windows,1024,SSD,1366,768,858.35
Dell,AMD Ryzen 7,32,Nvidia RTX 2060,15.6,6.9,2.32,FreeDOS,1024,HDD,1366,768,1414.26
Acer,Intel i3,64,Nvidia RTX 3060,13.3,8.2,1.94,FreeDOS,2048,SSD,1920,1080,1767.58
Acer,AMD Ryzen 9,32,AMD Radeon RX 6800,16.0,10.6,2.03,Linux,2048,SSD,2560,1440,3429.98
Lenovo,Intel i5,16,Nvidia RTX 3060,16.0,6.3,1.63,macOS,1024,HDD,3840,2160,1567.28
Razer,AMD Ryzen 7,64,Nvidia RTX 3080,17.3,7.6,3.15,FreeDOS,2048,SSD,1920,1080,4254.0
Asus,Intel i3,64,Integrated,17.3,9.5,3.03,macOS,512,SSD,2560,1440,1784.17
Acer,AMD Ryzen 3,16,Nvidia RTX 3060,13.3,9.1,2.63,Windows,1024,HDD,1366,768,638.84
Microsoft,AMD Ryzen 5,8,Integrated,16.0,8.4,1.74,FreeDOS,1024,HDD,1366,768,504.1
Lenovo,Intel i9,8,AMD Radeon RX 6800,13.3,12.0,2.49,macOS,512,SSD,2560,1440,1778.52
Lenovo,AMD Ryzen 7,8,Nvidia RTX 3060,14.0,6.2,1.8,Linux,256,SSD,1366,768,956.28
MSI,Intel i9,64,Nvidia RTX 2060,13.3,11.9,1.81,Windows,1024,SSD,2560,1440,5865.44
Lenovo,Intel i3,8,Nvidia RTX 2060,13.3,6.4,3.17,Windows,1024,HDD,3840,2160,1121.03
Acer,AMD Ryzen 7,32,Integrated,16.0,6.0,1.54,macOS,1024,SSD,1920,1080,1289.75
Asus,AMD Ryzen 7,4,Nvidia RTX 3080,16.0,4.2,2.24,Linux,1024,HDD,3840,2160,1527.08
Apple,AMD Ryzen 9,4,Nvidia RTX 3060,14.0,4.1,2.73,FreeDOS,1024,SSD,1920,1080,1943.01
Lenovo,AMD Ryzen 5,64,AMD Radeon RX 6600,17.3,7.0,1.55,macOS,256,SSD,1920,1080,2298.13
Samsung,AMD Ryzen 3,16,Nvidia RTX 3060,13.3,4.5,1.58,FreeDOS,512,SSD,3840,2160,1593.96
HP,AMD Ryzen 3,64,Integrated,15.6,5.1,2.29,Linux,256,SSD,2560,1440,1798.11
Lenovo,AMD Ryzen 3,64,AMD Radeon RX 6600,14.0,7.3,3.24,FreeDOS,256,SSD,2560,1440,2254.73
Asus,AMD Ryzen 9,16,Nvidia GTX 1650,15.6,11.1,2.65,Windows,1024,HDD,1366,768,1365.26
HP,AMD Ryzen 3,4,Nvidia RTX 2060,15.6,6.8,1.89,Linux,256,SSD,2560,1440,1076.16
Lenovo,AMD Ryzen 5,32,Nvidia GTX 1650,13.3,7.0,1.86,Windows,1024,HDD,2560,1440,1430.54
Microsoft,Intel i5,32,AMD Radeon RX 6600,17.3,9.9,1.61,FreeDOS,256,SSD,1920,1080,1630.43
Razer,Intel i9,32,Nvidia GTX 1650,17.3,7.5,2.26,Windows,512,SSD,1920,1080,3774.73
Samsung,Intel i3,64,Nvidia RTX 3060,15.6,11.6,2.41,Linux,1024,SSD,3840,2160,3418.6
Asus,Intel i7,32,Nvidia RTX 2060,14.0,10.7,3.26,macOS,2048,SSD,2560,1440,2370.09
Microsoft,AMD Ryzen 7,64,AMD Radeon RX 6800,15.6,4.9,2.03,FreeDOS,1024,HDD,1366,768,2137.01
Razer,Intel i7,32,Integrated,14.0,10.8,1.38,macOS,512,SSD,3840,2160,2825.49
Apple,AMD Ryzen 7,32,AMD Radeon RX 6600,15.6,10.5,2.02,macOS,1024,HDD,1920,1080,2487.02
Dell,Intel i9,32,Nvidia GTX 1650,16.0,6.7,2.77,macOS,2048,SSD,1920,1080,2580.19
MSI,AMD Ryzen 3,16,Integrated,17.3,8.8,3.17,Windows,512,SSD,1366,768,838.77
Dell,Intel i3,8,AMD Radeon RX 6800,16.0,7.7,1.67,macOS,1024,HDD,1366,768,722.95
Acer,AMD Ryzen 3,16,Nvidia GTX 1650,14.0,8.3,2.74,Windows,512,SSD,3840,2160,1432.32
MSI,AMD Ryzen 7,16,Integrated,16.0,8.1,2.58,FreeDOS,2048,SSD,1920,1080,1324.21
Lenovo,Intel i7,64,Nvidia RTX 3060,16.0,6.4,1.64,macOS,1024,SSD,3840,2160,4982.09
Microsoft,Intel i9,32,Nvidia RTX 3060,15.6,9.0,1.63,macOS,256,SSD,3840,2160,4448.73
Lenovo,AMD Ryzen 5,32,Nvidia RTX 3060,16.0,9.0,1.93,Linux,2048,SSD,1366,768,1223.56
Microsoft,AMD Ryzen 9,8,AMD Radeon RX 6600,14.0,6.0,2.27,Windows,2048,SSD,3840,2160,2576.87
Acer,AMD Ryzen 3,8,Nvidia RTX 3080,14.0,4.8,2.89,macOS,1024,HDD,2560,1440,714.51
Asus,AMD Ryzen 3,16,AMD Radeon RX 6800,15.6,4.9,1.91,macOS,1024,HDD,3840,2160,1500.82
Razer,AMD Ryzen 9,4,Nvidia RTX 2060,14.0,6.6,2.95,FreeDOS,1024,HDD,1366,768,1234.73
Samsung,Intel i3,4,Nvidia RTX 2060,17.3,10.7,2.26,Windows,256,SSD,2560,1440,847.4
MSI,Intel i3,64,AMD Radeon RX 6600,13.3,9.1,2.68,FreeDOS,1024,HDD,1366,768,1767.58
Razer,Intel i7,16,Nvidia RTX 2060,14.0,7.2,2.31,FreeDOS,1024,HDD,1920,1080,1568.59
Microsoft,Intel i3,64,Integrated,13.3,8.9,2.12,Linux,512,SSD,2560,1440,1629.84
Microsoft,AMD Ryzen 3,8,Nvidia RTX 2060,14.0,5.5,3.3,FreeDOS,2048,SSD,1366,768,590.63
Microsoft,Intel i7,32,AMD Radeon RX 6800,15.6,6.2,2.31,macOS,1024,HDD,1920,1080,1562.0
Acer,Intel i3,16,AMD Radeon RX 6600,13.3,9.4,2.59,FreeDOS,2048,SSD,1366,768,753.91
Dell,Intel i9,64,AMD Radeon RX 6800,13.3,9.0,1.44,Linux,2048,SSD,1920,1080,3682.13
Apple,AMD Ryzen 9,32,Integrated,13.3,10.8,2.07,FreeDOS,1024,HDD,1920,1080,2046.45
Asus,AMD Ryzen 7,8,Nvidia RTX 3060,17.3,10.0,2.27,Linux,1024,HDD,1366,768,923.51
Apple,AMD Ryzen 7,64,Nvidia RTX 3080,14.0,9.2,1.79,macOS,512,SSD,3840,2160,6757.79
Dell,AMD Ryzen 5,4,Nvidia GTX 1650,13.3,6.3,2.88,macOS,1024,HDD,1920,1080,722.32
Acer,AMD Ryzen 5,16,Integrated,15.6,7.0,2.04,macOS,512,SSD,3840,2160,1340.74
Microsoft,AMD Ryzen 5,32,Nvidia GTX 1650,17.3,4.2,2.22,Windows,1024,SSD,2560,1440,1958.46
Apple,Intel i5,64,Nvidia RTX 3080,13.3,6.1,2.08,FreeDOS,1024,HDD,1920,1080,2858.5
Lenovo,Intel i3,16,Nvidia RTX 3080,16.0,8.7,1.26,Linux,1024,SSD,1366,768,769.31
Lenovo,AMD Ryzen 5,8,Nvidia RTX 3060,16.0,11.3,1.53,Windows,1024,HDD,3840,2160,1495.9
HP,Intel i7,8,Nvidia RTX 2060,13.3,7.5,2.19,FreeDOS,1024,SSD,1366,768,858.05
Apple,AMD Ryzen 5,16,Nvidia RTX 3080,16.0,6.0,2.06,FreeDOS,512,SSD,1366,768,1642.29
Acer,AMD Ryzen 5,16,Nvidia GTX 1650,13.3,11.1,1.26,Linux,256,SSD,1920,1080,1241.93
Dell,AMD Ryzen 3,64,Nvidia GTX 1650,16.0,10.2,2.66,Windows,2048,SSD,2560,1440,2457.71
Dell,AMD Ryzen 9,64,AMD Radeon RX 6600,17.3,11.5,2.88,macOS,1024,SSD,3840,2160,6736.54
Lenovo,Intel i3,16,Nvidia RTX 2060,15.6,9.8,3.02,FreeDOS,1024,SSD,1366,768,837.6
MSI,AMD Ryzen 7,64,Nvidia GTX 1650,15.6,8.2,2.67,FreeDOS,512,SSD,1920,1080,3902.55
Dell,Intel i3,16,Nvidia GTX 1650,14.0,5.6,2.46,macOS,256,SSD,2560,1440,1262.48
Acer,AMD Ryzen 9,32,Nvidia GTX 1650,15.6,7.9,3.42,Linux,256,SSD,3840,2160,4403.81
MSI,Intel i3,32,Nvidia RTX 3080,17.3,6.9,2.66,macOS,1024,SSD,3840,2160,2889.96
Microsoft,AMD Ryzen 3,4,Integrated,15.6,8.7,1.69,macOS,256,SSD,1366,768,387.43
Acer,Intel i3,32,Nvidia RTX 3080,17.3,7.9,3.18,macOS,1024,SSD,1366,768,1272.97
Lenovo,Intel i7,8,AMD Radeon RX 6600,15.6,11.8,3.05,Linux,1024,HDD,1366,768,881.58
Microsoft,Intel i3,4,Nvidia GTX 1650,13.3,11.9,1.34,Linux,2048,SSD,1366,768,538.35
Apple,AMD Ryzen 9,32,Nvidia RTX 3060,17.3,10.4,2.65,Linux,1024,HDD,1920,1080,3266.06
Acer,AMD Ryzen 5,16,Nvidia GTX 1650,13.3,4.3,1.39,macOS,256,SSD,2560,1440,1423.61
Asus,AMD Ryzen 9,32,Nvidia RTX 3060,14.0,9.2,2.31,Linux,1024,HDD,2560,1440,2631.99
Apple,Intel i7,4,AMD Radeon RX 6800,13.3,11.4,1.85,Windows,256,SSD,3840,2160,2625.11
HP,AMD Ryzen 7,4,AMD Radeon RX 6600,17.3,6.4,2.63,Linux,1024,SSD,1366,768,973.93
Microsoft,Intel i5,16,Nvidia RTX 2060,14.0,6.0,2.84,FreeDOS,512,SSD,1920,1080,985.72
Acer,AMD Ryzen 7,64,Nvidia RTX 3080,14.0,4.7,2.75,FreeDOS,1024,HDD,3840,2160,3695.83
Acer,Intel i3,16,Integrated,16.0,10.2,1.54,Linux,1024,SSD,1366,768,553.67
HP,Intel i9,64,Nvidia RTX 3060,17.3,4.3,3.08,macOS,256,SSD,3840,2160,6662.9
MSI,Intel i5,32,Nvidia RTX 2060,16.0,8.0,2.75,Windows,2048,SSD,1366,768,1798.11
MSI,Intel i5,4,Nvidia RTX 3080,14.0,5.0,1.37,FreeDOS,2048,SSD,1920,1080,1049.16
Acer,Intel i3,16,Integrated,16.0,5.8,1.72,Linux,2048,SSD,3840,2160,1168.49
Microsoft,AMD Ryzen 5,64,Nvidia RTX 2060,17.3,4.2,2.11,macOS,512,SSD,1920,1080,2387.14
Microsoft,AMD Ryzen 9,32,AMD Radeon RX 6600,16.0,11.4,3.06,Linux,2048,SSD,1920,1080,2784.4
HP,Intel i3,8,AMD Radeon RX 6600,14.0,6.9,1.36,FreeDOS,256,SSD,3840,2160,1224.27
Dell,Intel i7,4,Integrated,16.0,10.1,1.37,FreeDOS,2048,SSD,2560,1440,991.82
Asus,Intel i5,4,Nvidia RTX 3080,14.0,9.3,3.31,Windows,2048,SSD,1920,1080,860.83
Dell,AMD Ryzen 9,8,Nvidia RTX 3060,13.3,6.9,2.91,Linux,256,SSD,1366,768,1232.05
HP,Intel i3,4,AMD Radeon RX 6600,16.0,7.7,1.28,Windows,2048,SSD,3840,2160,1240.25
Razer,AMD Ryzen 9,16,Nvidia RTX 2060,15.6,8.3,1.82,Linux,2048,SSD,3840,2160,4546.01
Razer,Intel i3,16,Nvidia RTX 3080,17.3,5.1,1.41,Windows,256,SSD,3840,2160,2374.26
Asus,AMD Ryzen 3,32,Nvidia GTX 1650,15.6,5.5,3.34,macOS,2048,SSD,3840,2160,2258.66
Asus,AMD Ryzen 3,16,Nvidia RTX 2060,13.3,8.6,1.9,macOS,256,SSD,2560,1440,1251.54
Dell,Intel i5,8,Nvidia RTX 3080,14.0,9.9,3.33,macOS,1024,SSD,2560,1440,1132.46
HP,Intel i9,16,Nvidia GTX 1650,13.3,9.3,1.49,Linux,256,SSD,1920,1080,1868.17
Microsoft,Intel i7,32,Nvidia RTX 3080,14.0,9.3,2.15,macOS,512,SSD,1366,768,1470.38
Microsoft,AMD Ryzen 9,16,Nvidia RTX 3080,15.6,9.4,3.13,Linux,1024,SSD,3840,2160,3422.89
Acer,Intel i9,8,Nvidia RTX 3080,14.0,4.7,3.04,Linux,256,SSD,2560,1440,1872.06
Samsung,Intel i3,8,Nvidia RTX 2060,17.3,7.5,2.48,Windows,1024,HDD,3840,2160,1241.12
Acer,AMD Ryzen 3,32,Nvidia RTX 3080,17.3,9.8,3.3,Linux,2048,SSD,1366,768,1174.95
